C[NH2+][C@@H](C)CCNC(=O)[C@H]1CCC[NH2+]1 ZINC000308894018
C[NH2+][C@@H](C)CCNC(=O)[C@@H]1CCC[NH2+]1 ZINC000308894019
C[NH2+][C@H](C)CCNC(=O)[C@H]1CCC[NH2+]1 ZINC000308894020
CC[NH2+]CCNC(=O)C[C@@H]1CC[NH2+]C1 ZINC000308894085
C[NH2+]CC(=O)NCC1(C)CC[NH2+]CC1 ZINC000308895630
CC[NH2+]CC(=O)N1CC[C@H]([C@@H](C)[NH3+])C1 ZINC000308896149
CC[NH2+]CC(=O)N1CC[C@@H]([C@H](C)[NH3+])C1 ZINC000308896150
CC[NH2+]CC(=O)N1CC[C@H]([C@H](C)[NH3+])C1 ZINC000308896151
CC[NH2+]CC(=O)N1CC[C@@H]([C@@H](C)[NH3+])C1 ZINC000308896152
CC(C)[NH2+]CCC(=O)N[C@@H]1CC[NH2+]C1 ZINC000308898377
CC(C)[NH2+]CCC(=O)N[C@H]1CC[NH2+]C1 ZINC000308898380
CCC[NH2+]CCNC(=O)[C@@H]1CCC[NH2+]1 ZINC000308908206
C[C@H]1C[NH2+]CCN1C(=O)C[NH2+]C1CC1 ZINC000308911929
CC[C@H]([NH3+])C(=O)NC[C@H]1CCCC[NH2+]1 ZINC000308918069
CC[C@H]([NH3+])C(=O)NC[C@@H]1CCCC[NH2+]1 ZINC000308918070
[NH3+]CCCCC(=O)N[C@H](C[NH3+])C1CC1 ZINC000308919334
[NH3+]CCCCC(=O)N[C@@H](C[NH3+])C1CC1 ZINC000308919336
C[C@@H]([NH3+])CNC(=O)C1(C[NH3+])CCCC1 ZINC000308919440
C[C@H]([NH3+])CNC(=O)C1(C[NH3+])CCCC1 ZINC000308919444
CCC[N@H+](C)CC(=O)NC[C@@H](C)[NH3+] ZINC000308920434
CCC[N@H+](C)CC(=O)NC[C@H](C)[NH3+] ZINC000308920435
C[C@H]([NH3+])CCNC(=O)C[NH2+]CC1CC1 ZINC000308920468
C[C@@H]([NH3+])CNC(=O)CC[C@@H]1CCC[NH2+]1 ZINC000308921054
C[C@H]([NH3+])CNC(=O)CC[C@@H]1CCC[NH2+]1 ZINC000308921055
CC(C)C[C@H]([NH3+])C(=O)N[C@@H]1CC[NH2+]C1 ZINC000308922365
CC(C)C[C@@H]([NH3+])C(=O)N[C@H]1CC[NH2+]C1 ZINC000308922367
CC(C)C[C@H]([NH3+])C(=O)N[C@H]1CC[NH2+]C1 ZINC000308922369
CC(C)C[C@@H]([NH3+])C(=O)N[C@@H]1CC[NH2+]C1 ZINC000308922372
C[C@H](C[NH3+])N(C)C(=O)[C@H]1[NH2+]CC1(C)C ZINC000308923023
C[C@@H](C[NH3+])N(C)C(=O)[C@H]1[NH2+]CC1(C)C ZINC000308923025
C[C@H](C[NH3+])N(C)C(=O)[C@@H]1[NH2+]CC1(C)C ZINC000308923027
C[C@@H](C[NH3+])N(C)C(=O)[C@@H]1[NH2+]CC1(C)C ZINC000308923029
C[NH2+]C[C@@H](C)C(=O)NCC[NH2+]C1CC1 ZINC000308924078
C[NH2+]C[C@H](C)C(=O)NCC[NH2+]C1CC1 ZINC000308924079
C[C@H]([NH3+])[C@H](C)C(=O)NC[C@@H]([NH3+])C1CC1 ZINC000308926160
C[C@@H](C(=O)NC[C@@H]([NH3+])C1CC1)[C@H](C)[NH3+] ZINC000308926161
C[C@@H](C(=O)NC[C@H]([NH3+])C1CC1)[C@H](C)[NH3+] ZINC000308926162
C[C@H]([NH3+])[C@H](C)C(=O)NC[C@H]([NH3+])C1CC1 ZINC000308926163
C[NH2+][C@@H]1CCN(C(=O)CC(C)(C)[NH3+])C1 ZINC000308926784
C[NH2+][C@H]1CCN(C(=O)CC(C)(C)[NH3+])C1 ZINC000308926785
C[C@H](CC[NH3+])NC(=O)[C@@H]1CCC[C@@H]1[NH3+] ZINC000308929371
CC[C@@H]1[NH2+]CC[C@H]1C(=O)NCC[NH2+]C ZINC000308932332
CC[C@H]1[NH2+]CC[C@@H]1C(=O)NCC[NH2+]C ZINC000308932333
CC[C@@H]1[NH2+]CC[C@@H]1C(=O)NCC[NH2+]C ZINC000308932334
CC[C@H]1[NH2+]CC[C@H]1C(=O)NCC[NH2+]C ZINC000308932335
CCC[NH2+]CCNC(=O)[C@H]1CCC[NH2+]1 ZINC000308941010
CCCN(C(=O)C[NH2+]C)[C@@H]1CC[NH2+]C1 ZINC000308946573
CCCN(C(=O)C[NH2+]C)[C@H]1CC[NH2+]C1 ZINC000308946574
CCC[NH2+]CCNC(=O)C[NH2+]C1CC1 ZINC000308951404
CCCC[N@H+](C)CCNC(=O)C[NH3+] ZINC000308973261
C[C@@H]([NH3+])[C@H]1CCCN(C(=O)CC[NH3+])C1 ZINC000308974159
C[C@H]([NH3+])[C@@H]1CCCN(C(=O)CC[NH3+])C1 ZINC000308974161
C[C@H]([NH3+])[C@H]1CCCN(C(=O)CC[NH3+])C1 ZINC000308974163
C[C@@H]([NH3+])[C@@H]1CCCN(C(=O)CC[NH3+])C1 ZINC000308974165
C[NH2+]C[C@H]1CCN(C(=O)C(C)(C)[NH3+])C1 ZINC000308974239
C[NH2+]C[C@@H]1CCN(C(=O)C(C)(C)[NH3+])C1 ZINC000308974240
C[NH2+]C[C@H]1CCCN(C(=O)[C@H](C)[NH3+])C1 ZINC000308974247
C[NH2+]C[C@@H]1CCCN(C(=O)[C@H](C)[NH3+])C1 ZINC000308974248
CC[C@@H]([NH3+])C(=O)NCC1CC[NH2+]CC1 ZINC000308978555
CC[C@H]([NH3+])C(=O)NCC1CC[NH2+]CC1 ZINC000308978557
CC(C)C[C@@H](C[NH3+])NC(=O)[C@H]1CC[NH2+]1 ZINC000308979787
CC(C)C[C@H](C[NH3+])NC(=O)[C@H]1CC[NH2+]1 ZINC000308979788
C[C@H]([NH3+])[C@H](C)C(=O)NC[C@@H]1CCC[NH2+]1 ZINC000308980202
C[C@@H](C(=O)NC[C@H]1CCC[NH2+]1)[C@H](C)[NH3+] ZINC000308980204
C[C@@H](C(=O)NC[C@@H]1CCC[NH2+]1)[C@H](C)[NH3+] ZINC000308980206
C[C@H]([NH3+])[C@H](C)C(=O)NC[C@H]1CCC[NH2+]1 ZINC000308980208
CC[C@H](C)[C@H]([NH3+])C(=O)N[C@H]1CC[NH2+]C1 ZINC000308983221
CC[C@@H](C)[C@H]([NH3+])C(=O)N[C@@H]1CC[NH2+]C1 ZINC000308983224
CC[C@@H](C)[C@H]([NH3+])C(=O)N[C@H]1CC[NH2+]C1 ZINC000308983228
CC[C@H](C)[C@H]([NH3+])C(=O)N[C@@H]1CC[NH2+]C1 ZINC000308983232
CC[C@H]([NH3+])C(=O)N1CCC[C@@H]1C[NH2+]C ZINC000308985796
CC[C@@H]([NH3+])C(=O)N1CCC[C@H]1C[NH2+]C ZINC000308985797
CC[C@H]([NH3+])C(=O)N1CCC[C@H]1C[NH2+]C ZINC000308985798
CC[C@@H]([NH3+])C(=O)N1CCC[C@@H]1C[NH2+]C ZINC000308985799
[NH3+]CCC(=O)N1CCC[C@H](CC[NH3+])C1 ZINC000308986291
[NH3+]CCC(=O)N1CCC[C@@H](CC[NH3+])C1 ZINC000308986292
CC[C@@H]1[NH2+]CC[C@@H]1C(=O)N[C@@H](C)C[NH3+] ZINC000308986737
CC[C@H]1[NH2+]CC[C@H]1C(=O)N[C@@H](C)C[NH3+] ZINC000308986738
CC[C@H]1[NH2+]CC[C@@H]1C(=O)N[C@@H](C)C[NH3+] ZINC000308986739
CC[C@@H]1[NH2+]CC[C@H]1C(=O)N[C@@H](C)C[NH3+] ZINC000308986740
C[C@H](C[NH3+])N(C)C(=O)[C@H]1[C@@H]2C[NH2+]C[C@@H]21 ZINC000308988078
C[C@@H](C[NH3+])N(C)C(=O)[C@H]1[C@@H]2C[NH2+]C[C@@H]21 ZINC000308988079
C[NH2+][C@H]1CCCN(C(=O)C[C@@H](C)[NH3+])C1 ZINC000308988321
C[NH2+][C@@H]1CCCN(C(=O)C[C@H](C)[NH3+])C1 ZINC000308988322
C[NH2+][C@H]1CCCN(C(=O)C[C@H](C)[NH3+])C1 ZINC000308988323
C[NH2+][C@@H]1CCCN(C(=O)C[C@@H](C)[NH3+])C1 ZINC000308988324
C[C@@]1(C[NH3+])CCN(C(=O)CCC[NH3+])C1 ZINC000308989322
C[C@]1(C[NH3+])CCN(C(=O)CCC[NH3+])C1 ZINC000308989323
CC[C@@H](C)[C@H]([NH3+])C(=O)NCC1C[NH2+]C1 ZINC000308991031
CC[C@H](C)[C@H]([NH3+])C(=O)NCC1C[NH2+]C1 ZINC000308991032
CCC[C@@H]1C[NH2+]CCN1C(=O)CC[NH3+] ZINC000308991066
CCC[C@H]1C[NH2+]CCN1C(=O)CC[NH3+] ZINC000308991067
CC[C@]1(C(=O)NC[C@@H](C)[NH3+])CCC[NH2+]1 ZINC000308993843
CC[C@@]1(C(=O)NC[C@@H](C)[NH3+])CCC[NH2+]1 ZINC000308993844
CC[C@]1(C(=O)NC[C@H](C)[NH3+])CCC[NH2+]1 ZINC000308993846
CC[C@@]1(C(=O)NC[C@H](C)[NH3+])CCC[NH2+]1 ZINC000308993847
C[NH2+]CCCC(=O)N1CCC[C@@H]([NH3+])C1 ZINC000308994376
C[NH2+]CCCC(=O)N1CCC[C@H]([NH3+])C1 ZINC000308994378
CC(C)[C@@H]([NH3+])C(=O)N1CC[C@@H](C[NH3+])C1 ZINC000308994412
CC(C)[C@@H]([NH3+])C(=O)N1CC[C@H](C[NH3+])C1 ZINC000308994414
C[C@H](C[NH3+])C(=O)N1CCC[C@@H](C[NH3+])C1 ZINC000308994441
C[C@@H](C[NH3+])C(=O)N1CCC[C@H](C[NH3+])C1 ZINC000308994442
C[C@@H](C[NH3+])C(=O)N1CCC[C@@H](C[NH3+])C1 ZINC000308994643
C[C@H](C[NH3+])C(=O)N1CCC[C@H](C[NH3+])C1 ZINC000308994644
C[C@@H](CCCC[NH3+])NC(=O)[C@H]1CC[NH2+]1 ZINC000308995798
C[C@H](CCCC[NH3+])NC(=O)[C@H]1CC[NH2+]1 ZINC000308995799
C[NH2+]CC(=O)N1CCCC[C@@H]1CC[NH3+] ZINC000308998302
C[NH2+]CC(=O)N1CCCC[C@H]1CC[NH3+] ZINC000308998303
CCC[C@H]1C[NH2+]CCN1C(=O)[C@@H](C)[NH3+] ZINC000308998341
CCC[C@@H]1C[NH2+]CCN1C(=O)[C@H](C)[NH3+] ZINC000308998631
CCC[C@H]1C[NH2+]CCN1C(=O)[C@H](C)[NH3+] ZINC000308998632
CCC[C@@H]1C[NH2+]CCN1C(=O)[C@@H](C)[NH3+] ZINC000308998633
C[NH2+]CCC1CCN(C(=O)C[NH3+])CC1 ZINC000308999519
[NH3+]C[C@@H](NC(=O)[C@@H]1CCC[NH2+]1)C1CC1 ZINC000309001090
[NH3+]C[C@H](NC(=O)[C@@H]1CCC[NH2+]1)C1CC1 ZINC000309001091
C[C@@H]([NH3+])[C@H]1CCN(C(=O)[C@H](C)C[NH3+])C1 ZINC000309001533
C[C@H](C[NH3+])C(=O)N1CC[C@@H]([C@H](C)[NH3+])C1 ZINC000309001534
C[C@@H]([NH3+])[C@@H]1CCN(C(=O)[C@H](C)C[NH3+])C1 ZINC000309001535
C[C@H](C[NH3+])C(=O)N1CC[C@H]([C@H](C)[NH3+])C1 ZINC000309001536
C[NH2+]C[C@H](C)C(=O)N1CCC[C@@H]([NH3+])C1 ZINC000309002067
C[NH2+]C[C@@H](C)C(=O)N1CCC[C@@H]([NH3+])C1 ZINC000309002069
C[C@@H]([NH3+])CC(=O)N1CC[C@](C)(C[NH3+])C1 ZINC000309002238
C[C@@H]([NH3+])CC(=O)N1CC[C@@](C)(C[NH3+])C1 ZINC000309002239
C[C@H]([NH3+])CC(=O)N1CC[C@](C)(C[NH3+])C1 ZINC000309002240
C[C@H]([NH3+])CC(=O)N1CC[C@@](C)(C[NH3+])C1 ZINC000309002241
C[C@@H]([NH3+])CNC(=O)CC[C@H]1CC[NH2+]C1 ZINC000309003407
C[C@H]([NH3+])CNC(=O)CC[C@@H]1CC[NH2+]C1 ZINC000309003768
C[C@H]([NH3+])CNC(=O)CC[C@H]1CC[NH2+]C1 ZINC000309003772
C[C@@H]([NH3+])CNC(=O)CC[C@@H]1CC[NH2+]C1 ZINC000309003775
C[NH2+]C[C@@H]1CCCN1C(=O)C[C@@H](C)[NH3+] ZINC000309003838
C[NH2+]C[C@H]1CCCN1C(=O)C[C@H](C)[NH3+] ZINC000309003839
C[NH2+]C[C@@H]1CCCN1C(=O)C[C@H](C)[NH3+] ZINC000309003840
C[NH2+]C[C@H]1CCCN1C(=O)C[C@@H](C)[NH3+] ZINC000309003841
CC(C)[C@H]1CN(C(=O)CC[NH3+])CC[NH2+]1 ZINC000309005015
C[C@@H]([NH3+])CNC(=O)CC1CC[NH2+]CC1 ZINC000309005347
C[C@H]([NH3+])CNC(=O)CC1CC[NH2+]CC1 ZINC000309005348
C[C@H]([NH3+])CCNC(=O)[C@H]1[C@@H]2C[NH2+]C[C@@H]21 ZINC000309006805
C[C@@H]([NH3+])C(=O)N1CCC[C@@H](CC[NH3+])C1 ZINC000309006850
C[C@H]([NH3+])C(=O)N1CCC[C@H](CC[NH3+])C1 ZINC000309006851
C[C@H]([NH3+])C(=O)N1CCC[C@@H](CC[NH3+])C1 ZINC000309006852
C[C@@H]([NH3+])C(=O)N1CCC[C@H](CC[NH3+])C1 ZINC000309006853
CCCN(C(=O)[C@@H](C)[NH3+])[C@H]1CC[NH2+]C1 ZINC000309007634
CCCN(C(=O)[C@@H](C)[NH3+])[C@@H]1CC[NH2+]C1 ZINC000309007635
C[C@@H]([NH3+])CC(=O)N1CCC[C@@H](C[NH3+])C1 ZINC000309007692
C[C@H]([NH3+])CC(=O)N1CCC[C@H](C[NH3+])C1 ZINC000309007693
C[C@H]([NH3+])CC(=O)N1CCC[C@@H](C[NH3+])C1 ZINC000309007695
C[C@@H]([NH3+])CC(=O)N1CCC[C@H](C[NH3+])C1 ZINC000309007696
C[NH2+]C[C@H]1CCCN1C(=O)CCC[NH3+] ZINC000309007935
C[NH2+]C[C@@H]1CCCN1C(=O)CCC[NH3+] ZINC000309007936
[NH3+]C[C@H]1CCCN1C(=O)C[NH2+]C1CC1 ZINC000309008193
CC[C@@H]([NH3+])C(=O)NCC1=CC[NH2+]CC1 ZINC000309008547
CC[C@H]([NH3+])C(=O)NCC1=CC[NH2+]CC1 ZINC000309008548
CCC[C@H]([NH3+])C(=O)N[C@@H]1[C@H]2C[NH2+]C[C@H]21 ZINC000309009327
CCC[C@@H]([NH3+])C(=O)N[C@@H]1[C@H]2C[NH2+]C[C@H]21 ZINC000309009328
CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H]([NH3+])C1 ZINC000309009676
CC(C)C[C@H]([NH3+])C(=O)N1CC[C@H]([NH3+])C1 ZINC000309009677
C[NH2+]C[C@@H]1CCCN1C(=O)[C@H](C)C[NH3+] ZINC000309010860
C[NH2+]C[C@H]1CCCN1C(=O)[C@@H](C)C[NH3+] ZINC000309010861
C[NH2+]C[C@@H]1CCCN1C(=O)[C@@H](C)C[NH3+] ZINC000309010862
C[NH2+]C[C@H]1CCCN1C(=O)[C@H](C)C[NH3+] ZINC000309010863
C[C@@H]([NH3+])[C@@H](C)C(=O)NCC1([NH3+])CCC1 ZINC000309010924
C[C@@H]([NH3+])[C@H](C)C(=O)NCC1([NH3+])CCC1 ZINC000309010925
C[C@@H](C(=O)NCC1([NH3+])CCC1)[C@H](C)[NH3+] ZINC000309010926
C[C@H]([NH3+])[C@H](C)C(=O)NCC1([NH3+])CCC1 ZINC000309010927
C[NH2+]CCC(=O)N1CCC(C)([NH3+])CC1 ZINC000309012481
CC[C@H]([NH3+])C(=O)NCC[C@H]1CC[NH2+]C1 ZINC000309012505
CC[C@H]([NH3+])C(=O)NCC[C@@H]1CC[NH2+]C1 ZINC000309012506
C[NH2+]CC1CCN(C(=O)[C@H](C)[NH3+])CC1 ZINC000309013485
C[NH2+]CCC(=O)N1C[C@H](C[NH3+])C[C@H]1C ZINC000309013804
C[NH2+]CCC(=O)N1C[C@@H](C[NH3+])C[C@@H]1C ZINC000309013805
C[NH2+]CCC(=O)N1C[C@H](C[NH3+])C[C@@H]1C ZINC000309013806
C[NH2+]CCC(=O)N1C[C@@H](C[NH3+])C[C@H]1C ZINC000309013807
[NH3+]CCOCC[N@H+]1C[C@H]2C[NH2+]C[C@H]2C1 ZINC000309014389
CC(C)[NH2+]CCC(=O)N1CC[C@@H]([NH3+])C1 ZINC000309014766
CC(C)[NH2+]CCC(=O)N1CC[C@H]([NH3+])C1 ZINC000309014767
C[NH2+]CC(=O)N1CCC[C@H](CC[NH3+])C1 ZINC000309014790
C[NH2+]CC(=O)N1CCC[C@@H](CC[NH3+])C1 ZINC000309014791
C[NH2+]C[C@@H](C)C(=O)NC[C@H]([NH3+])C1CC1 ZINC000309015342
C[NH2+]C[C@H](C)C(=O)NC[C@H]([NH3+])C1CC1 ZINC000309015344
C[NH2+]C[C@H](C)C(=O)NC[C@@H]([NH3+])C1CC1 ZINC000309015345
C[NH2+]C[C@@H](C)C(=O)NC[C@@H]([NH3+])C1CC1 ZINC000309015347
C[C@@H]1CN(C(=O)CCCC[NH3+])CC[NH2+]1 ZINC000309015672
CC[C@@]1(C(=O)NC[C@@H](C)[NH3+])CC[NH2+]C1 ZINC000309016595
CC[C@]1(C(=O)NC[C@@H](C)[NH3+])CC[NH2+]C1 ZINC000309016596
CC[C@@]1(C(=O)NC[C@H](C)[NH3+])CC[NH2+]C1 ZINC000309016597
CC[C@]1(C(=O)NC[C@H](C)[NH3+])CC[NH2+]C1 ZINC000309016598
C[C@H](C[NH3+])N(C)C(=O)C[C@@H]1CC[NH2+]C1 ZINC000309017231
C[C@@H](C[NH3+])N(C)C(=O)C[C@@H]1CC[NH2+]C1 ZINC000309017233
C[C@H](C[NH3+])C(=O)N1CC[C@](C)(C[NH3+])C1 ZINC000309017414
C[C@H](C[NH3+])C(=O)N1CC[C@@](C)(C[NH3+])C1 ZINC000309017415
C[C@@H](C[NH3+])C(=O)N1CC[C@](C)(C[NH3+])C1 ZINC000309017416
C[C@@H](C[NH3+])C(=O)N1CC[C@@](C)(C[NH3+])C1 ZINC000309017417
C[NH2+][C@@H]1CCN(C(=O)[C@@H]([NH3+])C(C)C)C1 ZINC000309018154
C[NH2+][C@H]1CCN(C(=O)[C@H]([NH3+])C(C)C)C1 ZINC000309018156
C[NH2+][C@H]1CCN(C(=O)[C@@H]([NH3+])C(C)C)C1 ZINC000309018158
C[NH2+][C@@H]1CCN(C(=O)[C@H]([NH3+])C(C)C)C1 ZINC000309018161
C[C@@](C[NH3+])(NC(=O)CCC[NH3+])C1CC1 ZINC000309018334
C[C@](C[NH3+])(NC(=O)CCC[NH3+])C1CC1 ZINC000309018335
C[NH2+]C[C@H]1CCN(C(=O)CCC[NH3+])C1 ZINC000309018971
C[NH2+]C[C@@H]1CCN(C(=O)CCC[NH3+])C1 ZINC000309018972
C[C@H](C[NH3+])C(=O)N1CCC(C[NH3+])CC1 ZINC000309019204
C[C@@H](C[NH3+])C(=O)N1CCC(C[NH3+])CC1 ZINC000309019205
C[C@@H]1C[C@@H](NC(=O)CCC[NH3+])CC[NH2+]1 ZINC000309019900
C[C@H]1C[C@H](NC(=O)CCC[NH3+])CC[NH2+]1 ZINC000309019901
C[C@H]1C[C@@H](NC(=O)CCC[NH3+])CC[NH2+]1 ZINC000309019902
C[C@@H]1C[C@H](NC(=O)CCC[NH3+])CC[NH2+]1 ZINC000309019903
[NH3+]CCCCC(=O)N[C@H]1CCC[NH2+]C1 ZINC000309019913
CC[C@@H](C)[C@H]([NH3+])C(=O)N1CC[C@@H]([NH3+])C1 ZINC000309020717
CC[C@H](C)[C@H]([NH3+])C(=O)N1CC[C@@H]([NH3+])C1 ZINC000309020725
C[NH2+]C[C@H]1CCN(C(=O)C2([NH3+])CC2)C1 ZINC000309020769
C[NH2+]C[C@@H]1CCN(C(=O)C2([NH3+])CC2)C1 ZINC000309020770
CC[C@@H]([NH3+])C(=O)N[C@](C)(C[NH3+])C1CC1 ZINC000309020782
CC[C@@H]([NH3+])C(=O)N[C@@](C)(C[NH3+])C1CC1 ZINC000309020783
CC[C@H]([NH3+])C(=O)N[C@](C)(C[NH3+])C1CC1 ZINC000309020784
CC[C@H]([NH3+])C(=O)N[C@@](C)(C[NH3+])C1CC1 ZINC000309020785
CC1(C)C[NH2+][C@@H]1C(=O)NCCCC[NH3+] ZINC000309020998
CC1(C)C[NH2+][C@H]1C(=O)NCCCC[NH3+] ZINC000309020999
CC[C@]1(C(=O)N[C@@H](C)C[NH3+])CCC[NH2+]1 ZINC000309021174
CC[C@@]1(C(=O)N[C@@H](C)C[NH3+])CCC[NH2+]1 ZINC000309021175
C[NH2+]C[C@@H]1CCN(C(=O)C[C@@H](C)[NH3+])C1 ZINC000309021377
C[NH2+]C[C@H]1CCN(C(=O)C[C@H](C)[NH3+])C1 ZINC000309021378
C[NH2+]C[C@@H]1CCN(C(=O)C[C@H](C)[NH3+])C1 ZINC000309021379
C[NH2+]C[C@H]1CCN(C(=O)C[C@@H](C)[NH3+])C1 ZINC000309021380
C[NH2+]CCC(=O)N1CCCC[C@@H]1C[NH3+] ZINC000309021398
C[NH2+]CCC(=O)N1CCCC[C@H]1C[NH3+] ZINC000309021399
C[C@H](C[NH3+])N(C)C(=O)C[C@@H]1CCC[NH2+]1 ZINC000309021616
C[C@@H](C[NH3+])N(C)C(=O)C[C@H]1CCC[NH2+]1 ZINC000309021617
C[C@@H](C[NH3+])N(C)C(=O)C[C@@H]1CCC[NH2+]1 ZINC000309021618
C[C@H](C[NH3+])N(C)C(=O)C[C@H]1CCC[NH2+]1 ZINC000309021619
C[C@@H](C[NH3+])NC(=O)c1ccc(C[NH3+])o1 ZINC000309022219
CC[C@H]([NH3+])C(=O)NC[C@@H]1CCC[NH2+]C1 ZINC000309022291
CC[C@@H]([NH3+])C(=O)NC[C@H]1CCC[NH2+]C1 ZINC000309022292
CC[C@H]([NH3+])C(=O)NC[C@H]1CCC[NH2+]C1 ZINC000309022293
CC[C@@H]([NH3+])C(=O)NC[C@@H]1CCC[NH2+]C1 ZINC000309022294
C[NH2+]CCC(=O)N1CC[C@H]([NH3+])C[C@H]1C ZINC000309022694
C[NH2+]CCC(=O)N1CC[C@@H]([NH3+])C[C@@H]1C ZINC000309022695
C[NH2+]CCC(=O)N1CC[C@H]([NH3+])C[C@@H]1C ZINC000309022696
C[NH2+]CCC(=O)N1CC[C@@H]([NH3+])C[C@H]1C ZINC000309022697
C[C@@H]([NH3+])[C@@H](C)C(=O)NCC[NH2+]C1CC1 ZINC000309022717
C[C@@H]([NH3+])[C@H](C)C(=O)NCC[NH2+]C1CC1 ZINC000309022718
C[C@@H](C(=O)NCC[NH2+]C1CC1)[C@H](C)[NH3+] ZINC000309022719
C[C@H]([NH3+])[C@H](C)C(=O)NCC[NH2+]C1CC1 ZINC000309022720
CCC[C@H]([NH3+])C(=O)N[C@@H]1CCC[NH2+]C1 ZINC000309023822
CCC[C@H]([NH3+])C(=O)N[C@H]1CCC[NH2+]C1 ZINC000309023823
C[C@H](C[NH3+])C(=O)N1CCCC[C@H]1C[NH3+] ZINC000309024836
C[C@@H](C[NH3+])C(=O)N1CCCC[C@@H]1C[NH3+] ZINC000309024837
C[C@@H](C[NH3+])C(=O)N1CCCC[C@H]1C[NH3+] ZINC000309024838
C[C@H](C[NH3+])C(=O)N1CCCC[C@@H]1C[NH3+] ZINC000309024839
C[C@H](C[NH3+])NC(=O)CC1CC[NH2+]CC1 ZINC000309025616
[NH3+][C@H](CC(=O)N[C@H]1CC[NH2+]C1)C1CC1 ZINC000309070955
[NH3+][C@@H](CC(=O)N[C@H]1CC[NH2+]C1)C1CC1 ZINC000309070956
[NH3+]CCC(=O)N[C@H]1CCCC[C@@H]1C[NH3+] ZINC000309071121
[NH3+]CCC(=O)N[C@@H]1CCCC[C@H]1C[NH3+] ZINC000309071122
[NH3+]CCC(=O)N[C@H]1CCCC[C@H]1C[NH3+] ZINC000309071123
[NH3+]CCC(=O)N[C@@H]1CCCC[C@@H]1C[NH3+] ZINC000309071124
C[C@@H]1C[NH2+]CCN1C(=O)CCCC[NH3+] ZINC000309071991
C[NH2+]CCC(=O)N[C@@H]1CCC[NH2+]CC1 ZINC000309072859
C[NH2+]CCC(=O)N[C@H]1CCC[NH2+]CC1 ZINC000309072860
C[C@H](C[NH3+])NC(=O)C1(C[NH3+])CCCC1 ZINC000309075361
C[NH2+]CCCNC(=O)[C@H]1[NH2+]CC1(C)C ZINC000309078146
C[NH2+]CCCNC(=O)[C@@H]1[NH2+]CC1(C)C ZINC000309078147
C[NH2+]CCCC(=O)N1CC[NH2+][C@H](C)C1 ZINC000309080248
CCC[N@H+](C)CC(=O)N[C@H](C)C[NH3+] ZINC000309080418
[NH3+]CC(=O)N[C@H](C[NH3+])C1CCCCC1 ZINC000309081235
[NH3+]CC(=O)N[C@@H](C[NH3+])C1CCCCC1 ZINC000309081236
[NH3+]C[C@@H](NC(=O)C[NH2+]C1CC1)C1CC1 ZINC000309083144
[NH3+]C[C@H](NC(=O)C[NH2+]C1CC1)C1CC1 ZINC000309083145
CC(C)[N@H+](C)CC(=O)N[C@H](C)C[NH3+] ZINC000309083901
C[NH2+]CCCNC(=O)[C@H]1CCCC[NH2+]1 ZINC000309084714
C[NH2+]CCCNC(=O)[C@@H]1CCCC[NH2+]1 ZINC000309084715
C[NH2+]CCCC(=O)N1CC[NH2+]C[C@H]1C ZINC000309084996
C[NH2+]CCCC(=O)N1CC[NH2+]C[C@@H]1C ZINC000309084997
[NH3+]CCCCC(=O)N[C@@H]1CCC[NH2+]C1 ZINC000309085174
[NH3+]CCCC(=O)N1C[C@H]2C[NH2+]C[C@H]2C1 ZINC000309085268
[NH3+][C@H](CC(=O)N1CC[C@H]([NH3+])C1)C1CC1 ZINC000309086680
[NH3+][C@@H](CC(=O)N1CC[C@H]([NH3+])C1)C1CC1 ZINC000309086681
[NH3+]CCCCC(=O)N[C@@H]1[C@H]2C[NH2+]C[C@H]21 ZINC000309087302
C[NH2+]CCC(=O)N[C@H]1CC[NH2+][C@H](C)C1 ZINC000309087439
C[NH2+]CCC(=O)N[C@@H]1CC[NH2+][C@@H](C)C1 ZINC000309087440
C[NH2+]CCC(=O)N[C@H]1CC[NH2+][C@@H](C)C1 ZINC000309087441
C[NH2+]CCC(=O)N[C@@H]1CC[NH2+][C@H](C)C1 ZINC000309087477
C[C@@H]([NH3+])CC(=O)NC[C@H]1CCC[NH2+]C1 ZINC000309092210
C[C@H]([NH3+])CC(=O)NC[C@@H]1CCC[NH2+]C1 ZINC000309092212
C[C@H]([NH3+])CC(=O)NC[C@H]1CCC[NH2+]C1 ZINC000309092213
C[C@@H]([NH3+])CC(=O)NC[C@@H]1CCC[NH2+]C1 ZINC000309092214
CC[C@@H]([NH3+])C(=O)NC[C@@H]1CCCC[NH2+]1 ZINC000309092491
CC[C@@H]([NH3+])C(=O)NC[C@H]1CCCC[NH2+]1 ZINC000309092492
CC(C)[C@H]([NH3+])C(=O)N(C)[C@@H]1CC[NH2+]C1 ZINC000309092901
CC(C)[C@H]([NH3+])C(=O)N(C)[C@H]1CC[NH2+]C1 ZINC000309092902
C[NH2+]CCCC(=O)N[C@H](C[NH3+])C1CC1 ZINC000309094149
C[NH2+]CCCC(=O)N[C@@H](C[NH3+])C1CC1 ZINC000309094150
C[C@H](C[NH3+])CNC(=O)[C@H]1CC[NH2+][C@@H]1C ZINC000309098343
